"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"
"16"	"chr10"	585606	585780	55.7408404039987	293.274747456649	439.217787071394	181.363557733576	32.2232872439776	0	58.645019746885	122.146368055906	440.337225291534	186.961579787198	212.678789744171	340.428733795409	561.02366196992	209.103372316333	218.760436756759	0
"17"	"chr11"	597243	597344	220.429687052517	434.181900290298	145.157529305308	30.5975549658872	0	0	377.9345717024	555.610029577625	162.744800659417	246.937373698687	0	200.79525315397	163.275520425056	71.4975176750028	0	0
"18"	"chr10"	652569	652670	161.502939028636	284.254816957165	474.850428313476	609.5974412444	241.646503525657	0	0	186.433930190623	65.6229034915936	361.45905425549	435.365993123306	821.073658936314	189.54974210262	807.096978369148	749.545771200322	206.460520421359
"19"	"chr6"	686676	686777	154.955522581538	309.387102602619	274.87276825975	183.585329795085	231.850023653009	0	0	0	112.871394005541	561.871995228992	519.421803676513	77.5348007227427	142.631489106969	339.613208956576	91.0663086505619	0
"20"	"chr8"	694450	694551	159.320466879603	465.380599712874	545.112849413539	413.655406557427	130.619731635312	45.4166951462062	78.5804555024006	433.78191678066	527.608144072678	180.729527127745	351.310182570098	391.650147239919	649.348621460949	226.86712339209	362.864214468457	570.32163561862
"21"	"chr11"	809913	810014	259.714185734664	22.5323940270369	263.291050495626	68.2560841548954	0	336.840489001411	112.257793574858	0	68.2478196312573	0	0	477.137235216878	189.54974210262	129.245512720085	30.8224429278346	0
"22"	"chr10"	848063	848164	1067.22888087895	806.833032276782	403.815892695753	317.155425511711	679.222604502963	620.694833666347	437.805394940812	371.021979884124	1060.46612042521	583.344810333618	398.72628083144	538.767461432593	125.740918028535	602.229091185542	525.382549906979	0
"23"	"chr5"	1003510	1003611	680.931310498626	386.517220618157	94.9700856628512	281.262139878661	476.762020470868	628.264282858146	0	671.90050088509	0	146.730903212659	0	202.783324967575	39.411332516347	331.363495377874	332.041771541754	0
"24"	"chr19"	1017188	1017289	0	207.99132948034	462.496596032472	171.817039423613	0	0	0	275.03619404313	0	227.25395985293	435.365993123306	357.852926412659	407.250436003579	215.867505287153	189.137717966965	0
"25"	"chr10"	1056291	1056392	0	308.52047206303	148.245987375949	281.850554397294	0	0	0	385.789023859231	123.371058564196	178.940125869056	0	180.914535019934	189.54974210262	10.9996181038391	266.193825285844	574.409962756086
"26"	"chr10"	1056738	1056839	552.16545370592	379.584176302321	176.042110008598	733.164490145453	372.266235161959	121.11118705655	400.386130415859	450.394841252889	272.99127852609	161.046113282169	403.036835217054	0	76.9459349128679	1009.21496102652	386.681556731865	482.422602173436
"27"	"chr17"	1067419	1067520	294.633740120509	276.455142100865	281.821798917913	321.274327141548	293.894396179782	170.312606798273	0	496.541853675332	0	89.4700629344377	474.160982609067	200.79525315397	82.5761252723461	141.620083087166	140.102013308481	701.148104005127
"28"	"chr3"	1082126	1082227	0	290.321230733413	233.950698827657	668.438893101761	0	0	0	372.867860381245	0	237.990367406147	435.365993123306	0	189.54974210262	796.0973602656	487.555006314152	427.230185821782
"29"	"chr4"	1082453	1082554	460.501623446108	353.585260117279	174.497880974057	420.716380780429	0	223.298751135896	568.772820780036	263.960911062266	265.116530106303	293.461806425679	0	188.866822273548	245.851645697402	416.610535682797	107.878550247563	684.79479545733
"30"	"chr20"	1118543	1118644	268.444074331676	87.5296844897307	77.9835662758856	546.048673236786	306.956369343313	0	108.515867122363	0	265.116530106303	0	217.682996561653	0	0	705.350510908209	421.707060058242	284.138736024944
"31"	"chr19"	1180663	1180764	735.493114225544	720.169978326641	500.330207393924	508.97855856647	659.629644758985	382.257184147618	505.16007108875	769.732167223205	795.34959031891	198.623539714633	790.986730081194	200.79525315397	337.811421568688	838.720880418062	304.021368880086	284.138736024944
"32"	"chr1"	1201606	1201707	0	77.9967485552151	16.9865193868096	332.454202994387	0	0	0	0	0	161.046113282169	0	0	41.288062636173	137.495226297954	432.915221122626	318.889516691335
"33"	"chr11"	1207652	1207753	39.2844986825876	54.5977239886768	394.55051848461	190.646304018088	0	68.1250427193093	0	116.290471307092	0	0	217.682996561653	373.757500919486	416.634086601762	123.745703668173	141.503033441564	271.873754614612
"34"	"chr19"	1262548	1262649	89.4813581103384	174.192738439872	155.967132551771	570.762083016997	0	0	153.418984552306	49.8387734172453	204.743458894037	171.782520834301	0	401.590506307941	0	622.85337512952	687.900885344086	53.1482527816828
"35"	"chr7"	1269145	1269246	491.056233533447	166.393063584447	515.000383227909	242.426781652447	404.921168070787	382.257184147618	0	186.433930190623	238.867368709666	0	217.682996561653	471.173019778073	690.636684097502	365.737301953022	74.2540670535612	190.107211873149
"36"	"chr1"	1308626	1308727	28.3721379374244	409.049614644844	77.9835662758856	14.1219484457667	42.4514127814764	0	0	559.301790571868	94.4969810278948	237.990367406147	0	200.79525315397	0	0	0	49.0599256446303
"37"	"chr9"	1337279	1337380	440.859374105035	476.646796726655	383.740915238926	237.719465503976	329.814822379493	382.257184147618	0	494.69597317821	0	504.61115495059	413.81322118653	143.141170565264	437.278117920038	314.864068221858	0	357.728624493128
"38"	"chr5"	1385853	1385954	886.083692508576	577.175939308469	145.157529305308	730.222417552288	950.258547647225	52.9861443372405	377.9345717024	559.301790571868	417.36166620627	365.037856773229	189.664393043844	0	187.673011982794	130.620464983063	835.00799931855	1124.28996269151
"39"	"chr11"	1389661	1389762	661.289061157552	87.5296844897307	386.829373308787	567.231595905793	659.629644758985	382.257184147618	0	0	0	180.729527127745	415.968498380425	411.530865375963	189.54974210262	0	699.109046409886	950.536059365743
"40"	"chr10"	1420945	1421046	331.735766653403	158.593388729022	433.928358881383	540.16452805105	0	0	568.772820780036	94.1399053438721	236.242452570002	75.1548528649277	32.3291579051636	385.685931801113	852.035474401783	296.989688804114	615.047838424882	715.457248984191
"41"	"chr20"	1503718	1503880	161.920572588056	158.309861453768	578.137426526502	443.156040631061	126.225425849035	134.49789812607	144.641626207199	0	261.843486524836	148.376710543151	1083.04009400529	432.577428090093	53.822766276062	373.749369460098	434.990806504972	405.274354900574
"42"	"chr17"	1516959	1517060	266.261602182423	294.654383430482	141.296956717786	576.646228202733	320.018342506844	0	89.8062348598863	156.899842239662	456.735408302552	144.94150195397	0	163.021888699301	189.54974210262	379.486824582803	703.312106808145	412.921040842718
"43"	"chr12"	1519004	1519105	0	89.2629455689086	323.515982867666	71.7865712660994	0	0	0	190.125691184866	0	0	217.682996561653	542.743605059801	84.4528553921721	167.744176083612	0	0
"44"	"chr19"	1592861	1592962	349.195543845223	214.057743257463	29.3403516681256	381.881022554808	192.664104162415	382.257184147618	0	269.49855255363	0	180.729527127745	81.9005333597479	0	0	446.859485468594	126.091811977647	478.334275035971
"45"	"chr12"	1690837	1690938	388.48004252737	226.190570809958	321.199639314685	283.615797952599	0	0	666.062908543401	295.340879509602	0	180.729527127745	0	512.922527857743	296.523358932136	508.732337301917	70.0510066541695	126.738141248835
"46"	"chr17"	1717086	1717187	617.639618176899	877.896736516074	229.318011722475	173.582282979512	179.602130998884	170.312606798273	684.772540807767	555.610029577625	1123.4641077782	508.189957468329	217.682996561653	328.031849212608	58.1786337146075	138.870178560932	235.371382357727	53.1482527816828
"47"	"chr9"	1727481	1727582	220.429687052517	227.923831889135	328.920784490508	134.746924753297	0	382.257184147618	0	299.032640503845	0	180.729527127745	377.173508894664	135.18888331165	343.441611928735	118.24589461626	70.0510066541695	280.050408887478
"48"	"chr5"	1772818	1772919	440.859374105035	408.182984105255	101.147001803353	587.826104055572	0	382.257184147618	377.9345717024	372.867860381245	467.235072859616	162.835514540857	0	0	245.851645697402	428.985106049461	561.809073366581	791.091301021108
"49"	"chr12"	1776657	1776758	438.676901955782	350.118737958923	170.637308385756	495.445024639693	329.814822379493	0	374.192645249904	372.867860381245	0	361.45905425549	258.633263241309	200.79525315397	0	413.860631156563	424.509100324692	486.510929308837
"50"	"chr2"	1817649	1817750	0	87.5296844897307	179.130568079239	534.280382865314	0	0	0	0	265.116530106303	0	193.9749474312	208.747540408388	69.4390144335637	394.611299475702	587.027435763214	412.921040842718
"51"	"chr4"	1856296	1856397	0	270.388728324617	136.664269611825	187.115816906884	0	0	0	389.480784853474	265.116530106303	0	0	151.093457818879	189.54974210262	138.870178560932	141.503033441564	237.122973950285
"52"	"chr7"	1883266	1883367	133.130801091212	205.391437862449	325.832326419867	128.274365048928	0	0	228.257513602589	258.423269570902	0	173.57192209299	502.179586127528	0	354.701992646933	138.870178560932	0	239.167137516953
"53"	"chr2"	1891311	1891412	220.429687052517	382.184067920213	308.073692515241	131.216437642093	0	382.257184147618	0	9.22940248467506	265.116530106303	599.449421661637	217.682996561653	592.445400393889	0	185.618555502745	0	179.886394030517
"54"	"chr12"	2004576	2004677	449.589262702047	98.7958815035117	255.569905319804	344.222493365859	78.3718389811872	370.903010361066	314.32182200998	0	136.49563926278	110.942878038884	150.869403557648	200.79525315397	300.276819172167	229.617027916935	161.117315305297	619.381561264076
"55"	"chr7"	2105991	2106092	220.429687052517	0	77.9835662758856	392.472483889014	0	0	377.9345717024	0	0	0	0	0	189.54974210262	395.98625173743	247.980563555336	412.921040842718
"56"	"chr1"	2205183	2205284	113.488551749918	431.582008672406	515.772497745569	782.002895186052	16.327466454414	177.882055989308	0	0	679.853280172645	427.666900826432	232.769936916743	558.648179566629	523.607703431278	496.357766935252	875.637583177827	701.148104005127
"57"	"chr1"	2227813	2227914	907.908413998902	977.55924856005	256.342019837464	424.83528241086	120.823251762664	791.007440462709	636.127496924195	1779.42879904796	265.116530106303	112.732279297572	0	461.232660710051	187.673011982794	497.732719198369	201.746899164574	441.539330802911
"58"	"chr17"	2336453	2336554	440.859374105035	266.055575627548	179.902682596899	361.874928923068	0	0	755.869143404799	267.652672056509	265.116530106303	109.153476780195	96.9874737154909	0	352.825262526918	219.992362076504	532.387650571688	153.312267639676
"59"	"chr16"	2340809	2340910	722.398281330025	482.713210502902	806.859670876964	131.216437642093	359.204261997108	809.931063442206	26.1934851675046	363.638457895638	338.614182016358	413.351690757283	435.365993123306	793.240653547859	833.268173203523	147.119892138246	162.518335438522	0
"60"	"chr9"	2414676	2414777	0	140.394147399405	290.315058611395	154.164603866405	0	0	0	297.186760006723	0	1.78940125869056	230.614659722848	333.996064651413	189.54974210262	138.870178560932	81.2591677189782	210.548847558824
"61"	"chr7"	2440698	2440799	567.442758748487	364.851457130184	145.157529305308	744.932780512171	329.814822379493	283.854344664171	314.32182200998	271.344433048888	0	490.295944881442	19.3974947431199	155.069601445686	189.54974210262	393.236347212585	949.891650231671	617.337397695344
"62"	"chr17"	2512120	2512221	113.488551749918	531.244520714632	166.776735798235	251.841413949981	169.805651126236	0	0	657.133456909983	0	459.876123484275	0	0	405.373705883563	138.870178560932	109.279570380646	508.996728562832
"63"	"chr6"	2630462	2630563	425.582069062468	493.112776977094	417.713954012077	290.088357656968	329.814822379493	0	351.741086534933	546.380627093882	0	488.506543622572	405.192112410949	343.936423719435	337.811421568688	482.60824430547	304.021368880086	53.1482527816828
"64"	"chr12"	2682773	2682874	67.656636620012	129.994580925213	757.444341749049	159.460334533508	101.230292017367	0	0	90.4481443498156	0	180.729527127745	571.148456325646	1021.86891209028	379.099484205241	127.870560457107	0	363.861115197261
"65"	"chr19"	2740040	2740141	168.050355475734	511.312018306712	71.0345356176453	188.292645943555	251.442983398306	0	0	337.796130939667	265.116530106303	547.556785159843	12.9316631620872	25.8449335742476	137.001298747491	184.243603239628	260.58974475436	0
"66"	"chr7"	2757518	2757619	565.260286599234	285.988078035468	165.232506762914	593.710249241308	515.947939958823	0	377.9345717024	559.301790571868	70.8727357709211	0	8.6211087747103	401.590506307941	15.0138409586273	188.36846002759	879.840643577501	515.129219269031
"67"	"chr19"	2900568	2900669	0	435.048530829887	198.433431019185	57.0762083016997	0	0	0	740.198079271126	0	180.729527127745	0	200.79525315397	292.769898694001	85.2470403047843	49.0357046579187	0
"68"	"chr18"	2906732	2906833	0	166.393063584447	180.674797114559	430.719427596596	0	0	0	107.061068822417	0	239.779768665016	316.825747469951	0	163.275520425056	589.854520818877	141.503033441564	412.921040842718
"69"	"chr6"	2932312	2932413	216.064742754452	162.926541426091	252.481447249943	368.347488627437	241.646503525657	0	93.5481613123816	149.516320251922	15.749496838009	180.729527127745	435.365993123306	0	234.591264979204	382.236729107649	487.555006314152	0
"70"	"chr11"	2933569	2933670	325.188350205644	89.2629455689086	381.424571685945	167.109723275143	486.558500341208	0	0	36.9176099387002	149.620219961099	46.5244327259076	0	695.825134691281	270.249137255709	0	207.350979696059	278.00624532081
"71"	"chr19"	2950800	2950901	74.2040530671099	448.047988922846	128.943124436002	184.762158832352	111.026771890015	0	0	472.545407216482	685.103112452502	0	0	246.520904862857	80.69939515252	138.870178560932	159.716295172073	202.372193284306
"72"	"chr17"	2960233	2960334	220.429687052517	199.325024085326	349.767876464995	479.55783263779	329.814822379493	0	0	350.717294417652	0	71.5760503475502	217.682996561653	401.590506307941	350.948532406902	416.610535682797	327.83871114208	568.277472049887
"73"	"chr16"	2965079	2965180	1359.680148848	938.560874278547	514.228268710249	452.490764783642	1113.53321219137	302.777967641757	755.869143404799	1020.77191480562	70.8727357709211	900.068833120986	101.298028102846	614.31419034153	771.336079248695	200.743030395644	623.453959222816	363.861115197261
"74"	"chr19"	2977359	2977494	262.882811965764	334.557905160554	314.244889289523	710.076847882165	393.33471409617	0	0	234.768652832774	247.442094765795	463.203084341685	432.141059841959	0	387.523917186737	478.330615042594	679.214560519507	764.668594152416
"75"	"chr17"	3004997	3005098	148.40810613444	54.5977239886768	205.382461677347	373.64321929454	0	0	254.450998770056	116.290471307092	0	0	75.4347017787152	178.92646320653	264.618946895662	401.486060789898	418.905019791792	89.9431970151555
"76"	"chr19"	3035718	3035819	0	117.861753372718	416.169724977537	305.387135140239	0	0	0	251.03974758428	0	0	435.365993123306	314.115346517377	335.934691448673	296.989688804114	0	619.381561264076
"77"	"chr18"	3037512	3037638	211.682477248745	446.679262911477	373.207067177118	275.452713996633	0	367.088248268568	0	179.035758357576	662.791325265758	296.912794567526	471.646492550973	124.301823381106	379.099484205241	472.819893671481	10.1073595315443	239.232031599319
"78"	"chr3"	3038777	3038878	440.859374105035	344.918954722264	315.022723174183	611.362684800299	329.814822379493	382.257184147618	0	372.867860381245	0	350.72264670408	217.682996561653	129.224667871439	454.168688998282	617.35356607844	717.322308138979	365.905278765994
"79"	"chr18"	3045524	3045625	0	286.854708575057	179.130568079239	37.0701146701969	0	0	0	238.11858410443	0	361.45905425549	0	260.43740755608	189.54974210262	0	88.2642683843951	0
"80"	"chr11"	3092010	3092111	0	356.18515173517	117.361406672659	153.576189347772	0	0	0	478.083048705982	265.116530106303	91.2594641933072	327.602133439427	0	0	0	271.797905818744	136.958959091466
"81"	"chr11"	3110250	3110351	0	0	542.024391342898	59.4298663759941	0	0	0	0	0	0	454.763487866186	574.552754073457	379.099484205241	138.870178560932	0	0
"82"	"chr10"	3122629	3122730	19.6422493413158	324.986452313469	227.773782687155	298.91457543587	29.3894396179782	0	0	203.046854662851	131.245806983187	384.721270618986	217.682996561653	111.332021550806	258.988756535615	382.236729107649	131.69589250998	278.00624532081
"83"	"chr10"	3126953	3127054	792.237390099511	825.0322736064	511.911925157268	451.313935746376	101.230292017367	1256.52856571247	0	435.627797277781	351.738762716002	1041.43153255722	437.521270317201	848.906664324768	251.481836057449	471.608626201923	421.707060058242	282.094572456211
"84"	"chr10"	3245260	3245361	0	0	250.937218214622	0	0	0	0	0	0	0	0	0	609.937288944413	0	0	0
"85"	"chr16"	3282605	3282706	327.370822354897	65.8639210021952	291.859287646716	279.496896322762	0	295.208518450723	269.418704580037	140.286917767247	0	0	435.365993123306	290.258484758139	56.3019035947814	380.86177684592	383.879516465415	8.17665427410504
"86"	"chr12"	3311100	3311201	220.429687052517	214.924373796176	139.752727682466	510.155387603737	329.814822379493	0	0	0	141.745471542107	347.143844186341	172.422175494424	200.79525315397	0	560.980523296197	414.701959393533	333.1986616704
"87"	"chr12"	3333666	3333767	0	38.1317437380624	599.160865644297	290.088357656968	0	0	0	81.2187418651405	0	0	435.365993123306	598.409615834702	512.347322713079	277.740357121865	273.198925951969	196.239702578727
"88"	"chr1"	3337305	3337406	432.129485508023	277.321772640454	457.09179440885	158.871920014875	0	382.257184147618	362.966865892419	404.247828828581	265.116530106303	0	318.981024663846	109.343949737402	730.048016612143	98.9965629345659	12.6091811977647	386.346914451257
"89"	"chr6"	3337922	3338023	220.429687052517	342.319063103498	362.121708746779	321.862741660181	0	0	377.9345717024	356.254935909017	0	361.45905425549	575.459010713437	200.79525315397	189.54974210262	138.870178560932	504.367247910021	175.798066893465
"90"	"chr1"	3350460	3350561	85.1164138122731	389.117112236924	0	0	0	0	145.935131647315	507.617136658061	0	311.355819012566	0	0	0	0	0	0
"91"	"chr1"	3359670	3359771	220.429687052517	71.9303347787052	175.269995491717	379.527364480276	329.814822379493	0	0	46.1470124233753	152.245136100762	0	0	401.590506307941	46.9182529956512	294.23978427788	546.397851902522	83.8107063095767
"92"	"chr16"	3371944	3372045	170.232827624767	0	456.31967989119	88.2621777860416	0	0	291.870263295008	0	0	0	157.335235138681	518.886743298556	619.320939542595	100.371515197544	0	157.400594776729
"93"	"chr20"	3407966	3408067	106.9411353026	433.315269750709	463.268710550132	245.368854245612	0	0	183.354396172268	372.867860381245	128.620890843523	445.560913413319	323.291579051636	709.741637386512	266.495677015678	206.242839446723	91.0663086505619	412.921040842718
"94"	"chr1"	3482094	3482195	0	392.583634394405	186.851713255061	125.332292456357	0	0	0	503.925375663818	167.994632938745	207.57054600898	303.894084308756	200.79525315397	0	159.494462506299	135.89895290923	0
"95"	"chr7"	3482544	3482645	240.071936393591	229.657092968313	336.641929666331	397.179800037484	222.05354378036	158.958433011722	0	251.03974758428	238.867368709666	67.9972478301727	0	866.7993106452	0	472.98357846504	149.909154239498	457.892639350708
"96"	"chr16"	3509657	3509758	220.429687052517	525.178106938384	20.8470919747209	245.368854245612	0	382.257184147618	0	372.867860381245	265.116530106303	542.188581383235	58.1924842292945	0	0	306.614354644545	58.8428455895024	310.712862416405
"97"	"chr18"	3604046	3604147	220.429687052517	526.044737477973	228.545897204815	245.957268764245	329.814822379493	0	0	385.789023859231	0	712.18170095957	0	186.878750460145	379.099484205241	182.868650976511	154.112214639173	357.728624493128
"98"	"chr3"	3604410	3604511	240.071936393591	262.589053469192	876.349977458587	395.414556481585	359.204261997108	0	0	372.867860381245	0	180.729527127745	327.602133439427	427.435439882791	1516.39793682096	291.489879751646	333.442791673564	453.804312213243
"99"	"chr2"	3665086	3665187	257.531713585411	285.988078035468	168.320964832775	311.271280325975	0	0	441.547321393685	287.95735752298	265.116530106303	130.62629188446	340.533796600622	29.8210772010549	84.4528553921721	378.111872319686	214.356080362183	206.460520421359
"100"	"chr10"	3668672	3668773	587.085008089561	371.784501446896	332.009242560369	175.93594105345	568.195832614927	359.548836574515	0	186.433930190623	312.36502061972	373.984863065769	280.186035178085	168.986104139512	403.496975763548	153.994653453831	239.574442757401	98.1198512892605
"101"	"chr16"	3690649	3690750	257.531713585411	285.121447495879	250.937218214622	398.945043593384	385.328208323511	0	0	234.426823110187	265.116530106303	180.729527127745	0	153.081529632283	465.42906971648	631.103088708222	170.924456236457	697.059776867661
"102"	"chr10"	3748166	3748267	440.859374105035	174.192738439872	468.673512172974	2.94207259286805	329.814822379493	0	377.9345717024	371.021979884124	0	0	435.365993123306	421.471224441977	362.208913126996	0	7.00510066541695	0
"103"	"chr10"	3797276	3797377	0	357.918412814348	0	0	0	0	0	0	0	739.022719838998	0	0	0	0	0	0
"104"	"chr4"	3836784	3836885	220.429687052517	0	300.352547339419	0	0	382.257184147618	0	0	0	0	77.5899789723927	445.328086203223	242.09818545737	0	0	0
"105"	"chr11"	3841031	3841132	515.063427173026	773.901071775904	53.2759017132535	232.423734836873	0	280.069620068654	606.192085304989	1244.12345493494	265.116530106303	211.149348524912	0	0	129.494378268187	125.120655931151	0	621.425724832809
"106"	"chr11"	3905507	3905608	220.429687052517	259.989161850425	504.962894499106	241.838367133813	0	382.257184147618	0	180.896288699818	0	361.45905425549	648.738435297168	512.922527857743	178.289361383664	151.244748927597	198.944858898125	325.022007395469
"107"	"chr1"	4013513	4013614	0	394.316895473583	74.8951082055566	0	0	0	0	180.896288699818	254.616865547648	465.244327259076	209.061887786943	0	0	0	0	0
"108"	"chr20"	4085373	4085474	220.429687052517	49.3979407516683	311.934265103542	408.948090408957	0	382.257184147618	0	47.9928929203103	0	55.4714390193514	0	401.590506307941	379.099484205241	499.107671461486	434.316241255851	44.9715985075777
"109"	"chr19"	4139844	4139945	69.8391087690446	335.386018787661	181.44691163222	194.176791129292	0	121.11118705655	0	186.433930190623	0	511.768759986068	506.490140515319	0	0	277.740357121865	179.330577034391	206.460520421359
"110"	"chr19"	4212424	4212525	0	276.455142100865	0	0	0	0	0	193.817452179108	296.615523782798	180.729527127745	0	0	0	0	0	0
"111"	"chr4"	4290679	4290780	0	0	81.0720243465266	355.402369218699	0	0	0	0	0	0	0	208.747540408388	0	464.733864887727	358.661154070197	20.4416356852833
"112"	"chr19"	4304451	4304552	0	129.127950385624	42.4662984671019	262.432875284187	0	0	0	275.03619404313	0	0	0	0	103.220156590622	196.618173606292	292.813207814287	192.151375441675
"113"	"chr19"	4375333	4375434	934.098079787735	754.835199906697	498.013863840944	673.146209250826	822.904309303126	605.555935282749	59.8708232399242	974.624902383178	370.113175692853	361.45905425549	540.974575613289	286.28234113093	469.182529956512	716.350129011756	322.23463060918	1009.8168028528
"114"	"chr16"	4402571	4402672	0	268.655467245439	84.1604824163877	296.560917361338	0	0	0	77.5269808712705	0	479.559537328225	116.384968458807	0	103.220156590622	280.490261648099	277.401986350228	208.504683990092
"115"	"chr16"	4404607	4404708	220.429687052517	243.523181599986	176.042110008598	440.722474412169	329.814822379493	0	0	206.738615657094	338.614182016358	71.5760503475502	217.682996561653	200.79525315397	48.7949831154772	298.364641067231	462.336643917519	412.921040842718
"116"	"chr20"	4406742	4406843	722.398281330025	451.514511080326	359.805365193798	240.661538097142	290.628902888899	382.257184147618	527.61162980221	293.494999012481	0	647.763255645691	385.794617668068	530.815174180183	159.522060185404	371.237111004101	285.808107149578	0
"117"	"chr3"	4504891	4504992	0	142.127408478583	321.971753832346	60.6066954132602	0	0	0	0	0	293.461806425679	217.682996561653	602.385759461911	24.3974915577386	138.870178560932	2.80204026616678	0
"118"	"chr3"	4533901	4534002	440.859374105035	418.582550579447	77.9835662758856	60.6066954132602	0	382.257184147618	377.9345717024	372.867860381245	265.116530106303	322.092226563976	0	0	189.54974210262	2.74990452595631	141.503033441564	0
"119"	"chr16"	4625613	4625714	85.1164138122731	0	378.336113615304	183.585329795085	0	147.60425922517	0	0	0	0	265.099094822995	644.135267543589	80.69939515252	151.244748927597	283.006066883128	0
"120"	"chr7"	4682144	4682245	65.4741644709793	332.786127168894	145.929643822968	545.460258718153	97.964798726484	113.541737865515	0	319.337325970316	0	377.563665583508	0	139.165026938457	223.33088425911	459.234055835258	592.631516294699	347.507806649464
"121"	"chr3"	4720299	4720400	0	161.193280347789	98.8306582503725	375.996877369072	0	0	0	140.286917767247	0	196.834138455763	183.198561462812	0	80.69939515252	303.864450118311	170.924456236457	605.072416285012
"122"	"chr3"	4720791	4720892	309.911045163076	87.5296844897307	193.028629395563	406.594432335019	176.336637708001	333.055764405894	0	0	0	180.729527127745	181.043284269134	200.79525315397	121.987457788883	548.605952928144	409.097878860633	169.665576187886
"123"	"chr12"	4736230	4736331	381.932626081815	214.924373796176	95.7422001805114	400.710287149283	306.956369343313	306.562692237274	0	186.433930190623	230.992620290675	105.574674262817	0	246.520904862857	0	519.731955406853	424.509100324692	0
"124"	"chr2"	4745871	4745972	0	166.393063584447	254.025676284483	368.347488627437	0	0	0	0	238.867368709666	180.729527127745	491.403200158052	200.79525315397	0	456.484151309024	270.396885685519	206.460520421359
"125"	"chr6"	4794457	4794558	1097.78349096408	807.699662816371	322.743868350006	687.268157692076	803.311349559148	370.903010361066	594.966305946369	1063.22716623569	112.871394005541	560.082593970123	196.130224624877	449.304229830432	189.54974210262	911.593350354932	707.51516720782	206.460520421359
